'Elevation', 'Aspect', 'Slope', 'HydroH', 'HydroV', 'RoadH', 'Shade9', 'Shade12', 'Shade15', 'FireH', 'ftype'
2727.0, 305.0, 19.0, 134.0, 48.0, 1571.0, 164.0, 226.0, 201.0, 2173.0,Aspen
2739.0, 333.0, 6.0, 170.0, 55.0, 1600.0, 205.0, 232.0, 165.0, 2155.0,Aspen
2941.0, 258.0, 10.0, 42.0, 8.0, 2962.0, 195.0, 246.0, 189.0, 1180.0,Spruce
3385.0, 57.0, 5.0, 607.0, 59.0, 1680.0, 223.0, 229.0, 142.0, 2374.0,Krum
3017.0, 153.0, 15.0, 170.0, 2.0, 2553.0, 237.0, 239.0, 128.0, 1533.0,Lodgepole
2912.0, 45.0, 17.0, 514.0, 93.0, 1421.0, 222.0, 201.0, 108.0, 2737.0,Lodgepole
2760.0, 309.0, 16.0, 362.0, 103.0, 1867.0, 175.0, 228.0, 193.0, 2044.0,Douglas
3408.0, 55.0, 8.0, 492.0, 76.0, 1712.0, 225.0, 223.0, 132.0, 2218.0,Krum
2775.0, 84.0, 18.0, 30.0, 3.0, 2033.0, 243.0, 205.0, 86.0, 1489.0,Lodgepole
3376.0, 274.0, 12.0, 295.0, 61.0, 1777.0, 189.0, 243.0, 193.0, 1986.0,Spruce
3392.0, 74.0, 8.0, 573.0, 43.0, 1740.0, 230.0, 226.0, 129.0, 2368.0,Krum
3038.0, 244.0, 17.0, 0.0, 0.0, 1468.0, 184.0, 251.0, 203.0, 2434.0,Spruce
3132.0, 60.0, 10.0, 424.0, 57.0, 1195.0, 228.0, 218.0, 122.0, 2770.0,Lodgepole
2735.0, 294.0, 16.0, 212.0, 41.0, 1477.0, 175.0, 235.0, 200.0, 2097.0,Aspen
2743.0, 338.0, 4.0, 228.0, 53.0, 1507.0, 210.0, 233.0, 162.0, 2078.0,Aspen
2743.0, 10.0, 4.0, 242.0, 61.0, 1523.0, 215.0, 231.0, 153.0, 2069.0,Aspen
3305.0, 259.0, 6.0, 60.0, 4.0, 1889.0, 206.0, 244.0, 176.0, 1739.0,Spruce
3039.0, 179.0, 10.0, 90.0, -5.0, 3486.0, 224.0, 246.0, 154.0, 1239.0,Spruce
3083.0, 146.0, 27.0, 301.0, 110.0, 2827.0, 245.0, 224.0, 89.0, 1422.0,Lodgepole
3096.0, 62.0, 9.0, 696.0, 21.0, 1321.0, 228.0, 221.0, 125.0, 2672.0,Lodgepole
2721.0, 27.0, 8.0, 30.0, 6.0, 1289.0, 217.0, 223.0, 142.0, 2259.0,Aspen
2962.0, 33.0, 23.0, 247.0, 56.0, 2647.0, 209.0, 183.0, 100.0, 1307.0,Lodgepole
3084.0, 239.0, 11.0, 446.0, 55.0, 2951.0, 200.0, 249.0, 186.0, 767.0,Spruce
3320.0, 5.0, 10.0, 418.0, 47.0, 1978.0, 207.0, 220.0, 150.0, 1316.0,Spruce
3394.0, 255.0, 13.0, 319.0, 72.0, 1820.0, 189.0, 248.0, 197.0, 2093.0,Spruce
3400.0, 98.0, 7.0, 488.0, 51.0, 1800.0, 231.0, 231.0, 132.0, 2336.0,Krum
3396.0, 94.0, 7.0, 509.0, 47.0, 1800.0, 231.0, 230.0, 132.0, 2364.0,Krum
3081.0, 191.0, 24.0, 190.0, 61.0, 3017.0, 211.0, 250.0, 159.0, 1366.0,Lodgepole
2725.0, 8.0, 7.0, 0.0, 0.0, 1259.0, 212.0, 227.0, 152.0, 2233.0,Aspen
2706.0, 326.0, 5.0, 240.0, 13.0, 1356.0, 207.0, 234.0, 166.0, 2096.0,Aspen
2733.0, 289.0, 15.0, 268.0, 32.0, 1410.0, 177.0, 237.0, 200.0, 2051.0,Aspen
2740.0, 287.0, 12.0, 272.0, 40.0, 1425.0, 186.0, 239.0, 193.0, 2040.0,Aspen
3325.0, 270.0, 16.0, 67.0, 17.0, 1917.0, 177.0, 244.0, 205.0, 1848.0,Spruce
3096.0, 51.0, 12.0, 95.0, 11.0, 3247.0, 226.0, 213.0, 119.0, 1348.0,Spruce
2727.0, 31.0, 7.0, 0.0, 0.0, 1213.0, 218.0, 225.0, 143.0, 2255.0,Aspen
2742.0, 287.0, 11.0, 301.0, 41.0, 1399.0, 190.0, 240.0, 189.0, 2012.0,Aspen
2751.0, 324.0, 4.0, 323.0, 57.0, 1448.0, 209.0, 235.0, 165.0, 1983.0,Aspen
3289.0, 353.0, 12.0, 725.0, 61.0, 2037.0, 200.0, 219.0, 157.0, 793.0,Spruce
3301.0, 34.0, 7.0, 42.0, 1.0, 2006.0, 219.0, 225.0, 142.0, 1716.0,Spruce
2976.0, 35.0, 17.0, 713.0, 157.0, 1231.0, 216.0, 201.0, 116.0, 2542.0,Lodgepole
2738.0, 288.0, 12.0, 323.0, 40.0, 1358.0, 186.0, 239.0, 192.0, 1994.0,Aspen
2749.0, 285.0, 5.0, 342.0, 49.0, 1406.0, 207.0, 240.0, 172.0, 1964.0,Aspen
2756.0, 330.0, 4.0, 426.0, 77.0, 1513.0, 210.0, 235.0, 163.0, 1914.0,Ponderosa
2760.0, 346.0, 8.0, 481.0, 80.0, 1572.0, 205.0, 228.0, 161.0, 1895.0,Ponderosa
2990.0, 319.0, 14.0, 0.0, 0.0, 3315.0, 183.0, 226.0, 183.0, 1208.0,Spruce
3020.0, 259.0, 8.0, 134.0, 10.0, 3234.0, 200.0, 245.0, 184.0, 1006.0,Spruce
3174.0, 292.0, 15.0, 391.0, 27.0, 2581.0, 175.0, 236.0, 200.0, 300.0,Spruce
3227.0, 252.0, 9.0, 716.0, 90.0, 2297.0, 200.0, 247.0, 185.0, 644.0,Spruce
3368.0, 6.0, 9.0, 631.0, 140.0, 2042.0, 210.0, 223.0, 151.0, 1176.0,Spruce
3020.0, 206.0, 27.0, 258.0, 118.0, 1974.0, 193.0, 252.0, 181.0, 2060.0,Lodgepole
2739.0, 340.0, 6.0, 0.0, 0.0, 1146.0, 207.0, 231.0, 163.0, 2239.0,Aspen
3043.0, 228.0, 13.0, 234.0, 25.0, 3164.0, 201.0, 251.0, 186.0, 882.0,Spruce
3393.0, 162.0, 3.0, 424.0, 44.0, 1920.0, 222.0, 240.0, 153.0, 2415.0,Krum
2742.0, 9.0, 7.0, 30.0, 3.0, 1120.0, 212.0, 225.0, 151.0, 2197.0,Aspen
2724.0, 355.0, 8.0, 242.0, 14.0, 1222.0, 207.0, 226.0, 157.0, 2012.0,Aspen
2958.0, 127.0, 21.0, 150.0, 53.0, 1513.0, 249.0, 221.0, 89.0, 1803.0,Lodgepole
3065.0, 292.0, 11.0, 323.0, 36.0, 3097.0, 188.0, 238.0, 189.0, 759.0,Spruce
2728.0, 340.0, 9.0, 258.0, 13.0, 1194.0, 201.0, 227.0, 165.0, 1986.0,Aspen
2731.0, 343.0, 10.0, 283.0, 21.0, 1207.0, 200.0, 225.0, 163.0, 1972.0,Aspen
3001.0, 311.0, 18.0, 120.0, 11.0, 3199.0, 168.0, 224.0, 196.0, 1277.0,Spruce
3358.0, 4.0, 12.0, 537.0, 82.0, 2147.0, 204.0, 216.0, 149.0, 1374.0,Spruce
2992.0, 21.0, 15.0, 815.0, 217.0, 1120.0, 208.0, 206.0, 132.0, 2436.0,Lodgepole
2746.0, 23.0, 7.0, 0.0, 0.0, 1052.0, 216.0, 225.0, 145.0, 2202.0,Aspen
3331.0, 319.0, 16.0, 854.0, 103.0, 2181.0, 176.0, 224.0, 187.0, 939.0,Spruce
3378.0, 234.0, 8.0, 212.0, 29.0, 2018.0, 206.0, 248.0, 178.0, 2274.0,Spruce
3030.0, 42.0, 13.0, 120.0, 12.0, 3283.0, 222.0, 212.0, 123.0, 1500.0,Spruce
2921.0, 198.0, 19.0, 90.0, 8.0, 2125.0, 211.0, 253.0, 169.0, 1998.0,Lodgepole
3037.0, 67.0, 9.0, 953.0, 218.0, 1090.0, 229.0, 222.0, 125.0, 2371.0,Lodgepole
2998.0, 4.0, 16.0, 180.0, 53.0, 3075.0, 198.0, 208.0, 146.0, 1478.0,Spruce
2879.0, 24.0, 11.0, 67.0, 2.0, 1922.0, 214.0, 216.0, 137.0, 1932.0,Lodgepole
3007.0, 13.0, 22.0, 277.0, 62.0, 2964.0, 193.0, 189.0, 127.0, 1560.0,Spruce
3364.0, 337.0, 11.0, 845.0, 136.0, 2222.0, 196.0, 225.0, 168.0, 1099.0,Spruce
3102.0, 35.0, 25.0, 182.0, 64.0, 3448.0, 208.0, 177.0, 92.0, 1535.0,Spruce
2843.0, 116.0, 16.0, 446.0, 72.0, 1050.0, 246.0, 223.0, 100.0, 2691.0,Lodgepole
3203.0, 303.0, 10.0, 626.0, 56.0, 2676.0, 193.0, 236.0, 182.0, 175.0,Spruce
3248.0, 330.0, 10.0, 618.0, -26.0, 2576.0, 196.0, 228.0, 171.0, 371.0,Spruce
3270.0, 288.0, 9.0, 547.0, -4.0, 2490.0, 195.0, 239.0, 184.0, 577.0,Spruce
3342.0, 338.0, 19.0, 743.0, 54.0, 2284.0, 175.0, 210.0, 171.0, 987.0,Spruce
2754.0, 33.0, 5.0, 30.0, 1.0, 932.0, 219.0, 229.0, 147.0, 2228.0,Aspen
3151.0, 295.0, 10.0, 600.0, 100.0, 2934.0, 192.0, 237.0, 185.0, 277.0,Spruce
2885.0, 67.0, 18.0, 190.0, 106.0, 2097.0, 235.0, 200.0, 90.0, 1924.0,Lodgepole
3389.0, 286.0, 6.0, 247.0, 40.0, 2160.0, 203.0, 240.0, 176.0, 2480.0,Krum
3397.0, 288.0, 9.0, 306.0, 48.0, 2160.0, 194.0, 240.0, 186.0, 2531.0,Krum
3075.0, 47.0, 29.0, 270.0, 56.0, 3314.0, 216.0, 163.0, 63.0, 1638.0,Spruce
2758.0, 13.0, 3.0, 0.0, 0.0, 875.0, 216.0, 233.0, 154.0, 2206.0,Aspen
3036.0, 298.0, 5.0, 391.0, 91.0, 2874.0, 207.0, 238.0, 170.0, 1680.0,Spruce
3194.0, 285.0, 11.0, 685.0, 138.0, 2879.0, 190.0, 240.0, 190.0, 90.0,Spruce
3199.0, 297.0, 8.0, 671.0, -47.0, 2846.0, 196.0, 238.0, 181.0, 30.0,Spruce
3311.0, 310.0, 8.0, 450.0, 36.0, 2497.0, 197.0, 234.0, 177.0, 810.0,Spruce
3158.0, 7.0, 14.0, 342.0, 104.0, 3666.0, 202.0, 212.0, 145.0, 1654.0,Spruce
2888.0, 189.0, 6.0, 0.0, 0.0, 1900.0, 220.0, 244.0, 159.0, 2252.0,Lodgepole
2970.0, 229.0, 21.0, 95.0, 10.0, 1359.0, 183.0, 254.0, 202.0, 2666.0,Spruce
2760.0, 45.0, 4.0, 30.0, 1.0, 871.0, 221.0, 231.0, 146.0, 2295.0,Aspen
2759.0, 4.0, 4.0, 0.0, 0.0, 859.0, 215.0, 232.0, 155.0, 2250.0,Aspen
2759.0, 350.0, 4.0, 0.0, 0.0, 853.0, 212.0, 233.0, 158.0, 2228.0,Aspen
2961.0, 106.0, 24.0, 124.0, 35.0, 1621.0, 252.0, 204.0, 65.0, 1487.0,Lodgepole
2843.0, 75.0, 33.0, 124.0, 59.0, 2247.0, 239.0, 161.0, 27.0, 1945.0,Lodgepole
2974.0, 7.0, 28.0, 242.0, 69.0, 1956.0, 174.0, 172.0, 124.0, 1832.0,Lodgepole
3030.0, 347.0, 13.0, 361.0, 20.0, 2886.0, 196.0, 219.0, 162.0, 1353.0,Spruce
3260.0, 233.0, 5.0, 417.0, -14.0, 2702.0, 212.0, 244.0, 169.0, 457.0,Spruce
3383.0, 311.0, 10.0, 150.0, 21.0, 2283.0, 193.0, 233.0, 180.0, 2473.0,Krum
3256.0, 52.0, 6.0, 256.0, 78.0, 883.0, 223.0, 227.0, 140.0, 1698.0,Spruce
2958.0, 109.0, 9.0, 85.0, 11.0, 1361.0, 236.0, 230.0, 124.0, 1020.0,Lodgepole
2924.0, 85.0, 10.0, 95.0, -1.0, 1725.0, 235.0, 223.0, 119.0, 1518.0,Lodgepole
3384.0, 303.0, 13.0, 108.0, 22.0, 2315.0, 185.0, 234.0, 189.0, 2466.0,Krum
3406.0, 315.0, 7.0, 256.0, 33.0, 2310.0, 201.0, 234.0, 172.0, 2613.0,Krum
2974.0, 15.0, 7.0, 67.0, 3.0, 2520.0, 214.0, 225.0, 148.0, 1986.0,Spruce
2955.0, 25.0, 15.0, 210.0, 34.0, 2224.0, 211.0, 205.0, 127.0, 2131.0,Spruce
3044.0, 11.0, 13.0, 400.0, 28.0, 2820.0, 206.0, 213.0, 143.0, 1388.0,Spruce
3404.0, 311.0, 9.0, 190.0, 31.0, 2340.0, 195.0, 234.0, 179.0, 2581.0,Krum
3144.0, 93.0, 25.0, 430.0, 130.0, 3290.0, 250.0, 192.0, 55.0, 1816.0,Spruce
3370.0, 287.0, 17.0, 30.0, 8.0, 2379.0, 169.0, 236.0, 207.0, 2455.0,Krum
2892.0, 75.0, 7.0, 95.0, 9.0, 1889.0, 228.0, 228.0, 133.0, 2371.0,Spruce
2946.0, 326.0, 17.0, 180.0, 20.0, 1813.0, 175.0, 218.0, 182.0, 1489.0,Lodgepole
2789.0, 62.0, 10.0, 30.0, 4.0, 2505.0, 229.0, 218.0, 121.0, 1758.0,Lodgepole
3313.0, 283.0, 11.0, 240.0, 38.0, 2707.0, 191.0, 241.0, 190.0, 752.0,Spruce
3380.0, 243.0, 10.0, 361.0, 88.0, 2627.0, 201.0, 248.0, 185.0, 1082.0,Spruce
3373.0, 287.0, 16.0, 0.0, 0.0, 2409.0, 173.0, 237.0, 204.0, 2474.0,Krum
2872.0, 178.0, 5.0, 42.0, -3.0, 1412.0, 223.0, 243.0, 155.0, 2716.0,Lodgepole
2968.0, 206.0, 28.0, 120.0, 17.0, 1549.0, 191.0, 252.0, 181.0, 1045.0,Lodgepole
3251.0, 245.0, 10.0, 256.0, -23.0, 2820.0, 200.0, 248.0, 185.0, 481.0,Spruce
3261.0, 281.0, 14.0, 757.0, 190.0, 3375.0, 181.0, 241.0, 200.0, 2012.0,Spruce
3258.0, 70.0, 5.0, 270.0, 3.0, 853.0, 225.0, 230.0, 140.0, 1826.0,Spruce
3059.0, 64.0, 28.0, 384.0, 134.0, 2079.0, 232.0, 171.0, 53.0, 1744.0,Lodgepole
3028.0, 25.0, 19.0, 430.0, 106.0, 2122.0, 207.0, 195.0, 118.0, 1798.0,Lodgepole
3061.0, 315.0, 20.0, 570.0, 264.0, 2605.0, 163.0, 219.0, 195.0, 1535.0,Spruce
3379.0, 301.0, 15.0, 30.0, 3.0, 2469.0, 178.0, 233.0, 195.0, 2512.0,Krum
3270.0, 129.0, 9.0, 268.0, 15.0, 997.0, 235.0, 235.0, 130.0, 1897.0,Spruce
3389.0, 305.0, 14.0, 67.0, 13.0, 2496.0, 181.0, 232.0, 191.0, 2554.0,Krum
3191.0, 104.0, 22.0, 474.0, 174.0, 3456.0, 250.0, 207.0, 73.0, 1951.0,Spruce
2955.0, 161.0, 15.0, 376.0, 24.0, 1745.0, 234.0, 242.0, 135.0, 1176.0,Lodgepole
3389.0, 323.0, 12.0, 90.0, 13.0, 2529.0, 188.0, 227.0, 178.0, 2551.0,Krum
3282.0, 56.0, 15.0, 624.0, 243.0, 3754.0, 229.0, 207.0, 107.0, 1994.0,Spruce
3010.0, 301.0, 30.0, 335.0, 84.0, 1987.0, 124.0, 211.0, 221.0, 1489.0,Lodgepole
3415.0, 310.0, 12.0, 170.0, 39.0, 2552.0, 186.0, 231.0, 185.0, 2662.0,Krum
3241.0, 105.0, 22.0, 497.0, 212.0, 3602.0, 250.0, 207.0, 74.0, 2042.0,Spruce
3279.0, 80.0, 4.0, 216.0, 11.0, 1170.0, 225.0, 232.0, 142.0, 2072.0,Spruce
3260.0, 30.0, 8.0, 120.0, 5.0, 810.0, 218.0, 223.0, 141.0, 1965.0,Spruce
2944.0, 135.0, 3.0, 430.0, 13.0, 1868.0, 224.0, 238.0, 149.0, 1199.0,Lodgepole
3233.0, 198.0, 12.0, 162.0, -13.0, 3053.0, 217.0, 250.0, 166.0, 335.0,Spruce
3225.0, 96.0, 14.0, 95.0, 9.0, 541.0, 241.0, 219.0, 105.0, 1956.0,Spruce
3221.0, 191.0, 15.0, 150.0, -1.0, 3092.0, 218.0, 250.0, 162.0, 324.0,Spruce
3230.0, 114.0, 14.0, 85.0, 14.0, 573.0, 243.0, 225.0, 108.0, 1988.0,Spruce
3401.0, 161.0, 15.0, 361.0, 45.0, 2881.0, 234.0, 242.0, 135.0, 1801.0,Spruce
2941.0, 104.0, 14.0, 212.0, 73.0, 2222.0, 243.0, 221.0, 104.0, 1739.0,Lodgepole
3080.0, 30.0, 18.0, 594.0, 99.0, 2191.0, 212.0, 198.0, 117.0, 2522.0,Spruce
2944.0, 41.0, 25.0, 258.0, 75.0, 1651.0, 214.0, 177.0, 85.0, 2808.0,Spruce
2826.0, 320.0, 17.0, 67.0, 26.0, 2190.0, 173.0, 221.0, 187.0, 1448.0,Spruce
2899.0, 26.0, 22.0, 108.0, 40.0, 1383.0, 203.0, 186.0, 110.0, 3000.0,Spruce
3188.0, 61.0, 10.0, 134.0, -8.0, 342.0, 228.0, 220.0, 124.0, 2133.0,Spruce
2938.0, 26.0, 13.0, 285.0, 7.0, 1989.0, 213.0, 211.0, 132.0, 966.0,Spruce
3105.0, 38.0, 22.0, 616.0, 117.0, 2223.0, 215.0, 187.0, 98.0, 2563.0,Spruce
3023.0, 79.0, 21.0, 404.0, 156.0, 1804.0, 242.0, 198.0, 76.0, 2771.0,Spruce
2830.0, 286.0, 20.0, 67.0, 26.0, 2130.0, 162.0, 235.0, 212.0, 1416.0,Lodgepole
3066.0, 8.0, 13.0, 30.0, 29.0, 2486.0, 205.0, 214.0, 145.0, 926.0,Spruce
2885.0, 328.0, 21.0, 256.0, 85.0, 2105.0, 166.0, 212.0, 183.0, 1276.0,Spruce
2912.0, 305.0, 15.0, 382.0, 114.0, 2121.0, 177.0, 231.0, 193.0, 1209.0,Spruce
3290.0, 225.0, 7.0, 212.0, 33.0, 3187.0, 211.0, 247.0, 173.0, 808.0,Spruce
3369.0, 141.0, 13.0, 175.0, 13.0, 3035.0, 239.0, 236.0, 124.0, 1991.0,Spruce
3037.0, 117.0, 19.0, 67.0, 12.0, 3245.0, 249.0, 218.0, 89.0, 2356.0,Lodgepole
2993.0, 39.0, 20.0, 361.0, 134.0, 1690.0, 217.0, 193.0, 104.0, 2888.0,Spruce
3197.0, 33.0, 11.0, 218.0, -10.0, 404.0, 218.0, 216.0, 133.0, 2223.0,Spruce
3085.0, 307.0, 23.0, 268.0, 74.0, 2768.0, 151.0, 219.0, 206.0, 2467.0,Spruce
3076.0, 332.0, 14.0, 120.0, 39.0, 2446.0, 187.0, 222.0, 174.0, 865.0,Spruce
3214.0, 38.0, 9.0, 247.0, -13.0, 509.0, 221.0, 221.0, 135.0, 2280.0,Spruce
2946.0, 14.0, 19.0, 150.0, 87.0, 1201.0, 198.0, 196.0, 131.0, 3274.0,Spruce
3283.0, 10.0, 10.0, 150.0, 4.0, 1120.0, 209.0, 220.0, 148.0, 2402.0,Spruce
2898.0, 291.0, 34.0, 180.0, 94.0, 1982.0, 106.0, 211.0, 234.0, 1207.0,Lodgepole
3148.0, 292.0, 16.0, 60.0, 20.0, 2779.0, 174.0, 236.0, 201.0, 541.0,Spruce
3306.0, 203.0, 21.0, 350.0, 57.0, 3238.0, 204.0, 253.0, 175.0, 1101.0,Lodgepole
3315.0, 180.0, 19.0, 323.0, 66.0, 3225.0, 224.0, 248.0, 149.0, 1154.0,Lodgepole
3158.0, 140.0, 4.0, 297.0, 121.0, 2242.0, 225.0, 238.0, 148.0, 1101.0,Spruce
3041.0, 123.0, 10.0, 0.0, 0.0, 3376.0, 237.0, 233.0, 126.0, 2495.0,Spruce
3028.0, 70.0, 5.0, 42.0, 0.0, 3167.0, 225.0, 230.0, 140.0, 2516.0,Spruce
3251.0, 75.0, 30.0, 371.0, 214.0, 3827.0, 240.0, 170.0, 39.0, 2538.0,Spruce
2974.0, 322.0, 11.0, 360.0, 53.0, 1723.0, 192.0, 229.0, 177.0, 589.0,Lodgepole
3089.0, 241.0, 21.0, 743.0, 279.0, 2014.0, 174.0, 252.0, 210.0, 842.0,Lodgepole
3103.0, 315.0, 27.0, 201.0, 82.0, 2915.0, 137.0, 206.0, 203.0, 2678.0,Spruce
3078.0, 313.0, 23.0, 134.0, 50.0, 3038.0, 153.0, 216.0, 201.0, 2689.0,Spruce
2890.0, 34.0, 14.0, 0.0, 0.0, 1770.0, 217.0, 207.0, 122.0, 1381.0,Lodgepole
3343.0, 28.0, 11.0, 120.0, 8.0, 3365.0, 216.0, 215.0, 134.0, 2145.0,Spruce
3213.0, 333.0, 26.0, 418.0, 192.0, 2718.0, 151.0, 196.0, 179.0, 2779.0,Spruce
3008.0, 355.0, 14.0, 330.0, 149.0, 1034.0, 196.0, 214.0, 155.0, 3471.0,Spruce
3128.0, 61.0, 5.0, 150.0, 12.0, 390.0, 224.0, 229.0, 141.0, 2207.0,Spruce
2937.0, 78.0, 10.0, 124.0, 17.0, 1756.0, 233.0, 222.0, 120.0, 1530.0,Spruce
3215.0, 261.0, 10.0, 390.0, 52.0, 2800.0, 197.0, 245.0, 187.0, 847.0,Spruce
3212.0, 111.0, 30.0, 301.0, 175.0, 3789.0, 254.0, 193.0, 43.0, 2711.0,Spruce
3017.0, 14.0, 15.0, 570.0, 96.0, 1482.0, 205.0, 209.0, 138.0, 424.0,Spruce
2915.0, 357.0, 12.0, 60.0, 0.0, 1680.0, 201.0, 218.0, 155.0, 1358.0,Lodgepole
3326.0, 294.0, 10.0, 124.0, 21.0, 3450.0, 192.0, 238.0, 186.0, 1932.0,Spruce
3048.0, 0.0, 8.0, 42.0, -5.0, 3384.0, 208.0, 225.0, 154.0, 2766.0,Spruce
3118.0, 148.0, 14.0, 60.0, 2.0, 480.0, 238.0, 238.0, 128.0, 2147.0,Spruce
2894.0, 73.0, 22.0, 127.0, -2.0, 1650.0, 239.0, 192.0, 72.0, 1240.0,Lodgepole
2859.0, 248.0, 17.0, 212.0, 52.0, 1660.0, 181.0, 250.0, 206.0, 892.0,Lodgepole
3193.0, 211.0, 11.0, 379.0, 52.0, 2588.0, 212.0, 250.0, 173.0, 878.0,Lodgepole
3205.0, 184.0, 15.0, 270.0, 42.0, 2848.0, 223.0, 249.0, 156.0, 994.0,Lodgepole
3053.0, 14.0, 8.0, 60.0, 0.0, 3419.0, 213.0, 224.0, 148.0, 2794.0,Spruce
3118.0, 122.0, 14.0, 30.0, 2.0, 510.0, 243.0, 228.0, 110.0, 2138.0,Spruce
3122.0, 145.0, 13.0, 134.0, 14.0, 430.0, 238.0, 238.0, 128.0, 1900.0,Spruce
3081.0, 2.0, 16.0, 424.0, 222.0, 824.0, 195.0, 207.0, 147.0, 3109.0,Lodgepole
3138.0, 178.0, 14.0, 531.0, 47.0, 2115.0, 225.0, 247.0, 151.0, 947.0,Lodgepole
3403.0, 130.0, 29.0, 285.0, 174.0, 3762.0, 252.0, 208.0, 62.0, 3128.0,Krum
3363.0, 163.0, 25.0, 270.0, 134.0, 3838.0, 234.0, 237.0, 118.0, 3070.0,Krum
2989.0, 63.0, 20.0, 170.0, 13.0, 1601.0, 233.0, 194.0, 84.0, 1421.0,Spruce
2875.0, 66.0, 27.0, 153.0, 68.0, 1561.0, 234.0, 176.0, 56.0, 1142.0,Lodgepole
3078.0, 274.0, 21.0, 516.0, 267.0, 1744.0, 161.0, 240.0, 217.0, 570.0,Lodgepole
3132.0, 169.0, 15.0, 600.0, 95.0, 1947.0, 230.0, 245.0, 142.0, 942.0,Lodgepole
3434.0, 145.0, 16.0, 382.0, 196.0, 3690.0, 241.0, 236.0, 119.0, 3247.0,Krum
3400.0, 124.0, 5.0, 228.0, 51.0, 1616.0, 229.0, 236.0, 141.0, 2932.0,Krum
3107.0, 176.0, 7.0, 30.0, -4.0, 600.0, 224.0, 244.0, 154.0, 2014.0,Spruce
3030.0, 39.0, 16.0, 234.0, 46.0, 1604.0, 219.0, 202.0, 113.0, 1307.0,Spruce
3173.0, 213.0, 17.0, 270.0, 50.0, 2482.0, 203.0, 254.0, 182.0, 994.0,Lodgepole
3220.0, 271.0, 13.0, 42.0, 6.0, 3178.0, 186.0, 244.0, 197.0, 1400.0,Spruce
3432.0, 135.0, 17.0, 384.0, 194.0, 3703.0, 245.0, 230.0, 108.0, 3288.0,Krum
3067.0, 342.0, 7.0, 0.0, 0.0, 3472.0, 206.0, 230.0, 162.0, 2912.0,Spruce
3181.0, 42.0, 12.0, 811.0, 54.0, 2400.0, 222.0, 213.0, 124.0, 3122.0,Spruce
3087.0, 187.0, 10.0, 323.0, 18.0, 999.0, 221.0, 247.0, 159.0, 3217.0,Spruce
3092.0, 194.0, 4.0, 365.0, 24.0, 830.0, 219.0, 243.0, 160.0, 3020.0,Lodgepole
3394.0, 182.0, 8.0, 295.0, 50.0, 1556.0, 223.0, 246.0, 156.0, 2932.0,Krum
3391.0, 147.0, 10.0, 323.0, 48.0, 1507.0, 234.0, 239.0, 136.0, 2914.0,Krum
3387.0, 161.0, 9.0, 330.0, 75.0, 1458.0, 230.0, 242.0, 144.0, 2897.0,Krum
3381.0, 169.0, 7.0, 330.0, 69.0, 1387.0, 226.0, 243.0, 151.0, 2874.0,Krum
3369.0, 228.0, 6.0, 376.0, 53.0, 3640.0, 212.0, 245.0, 171.0, 2163.0,Krum
3395.0, 252.0, 6.0, 474.0, 54.0, 3635.0, 207.0, 244.0, 176.0, 2305.0,Krum
3426.0, 128.0, 16.0, 366.0, 188.0, 3730.0, 245.0, 228.0, 107.0, 3314.0,Krum
3214.0, 296.0, 29.0, 376.0, 177.0, 3013.0, 127.0, 217.0, 224.0, 3000.0,Spruce
3173.0, 35.0, 11.0, 732.0, 46.0, 2325.0, 219.0, 215.0, 130.0, 3181.0,Spruce
3425.0, 120.0, 9.0, 153.0, 46.0, 1879.0, 236.0, 233.0, 128.0, 3089.0,Krum
3386.0, 153.0, 12.0, 301.0, 74.0, 1524.0, 234.0, 240.0, 135.0, 2942.0,Krum
3100.0, 171.0, 6.0, 60.0, -3.0, 598.0, 224.0, 243.0, 153.0, 1798.0,Spruce
2984.0, 234.0, 34.0, 342.0, 167.0, 1599.0, 143.0, 246.0, 222.0, 503.0,Lodgepole
3109.0, 143.0, 7.0, 594.0, 61.0, 1892.0, 231.0, 239.0, 141.0, 912.0,Lodgepole
3118.0, 213.0, 13.0, 295.0, 27.0, 2155.0, 208.0, 252.0, 178.0, 812.0,Lodgepole
3329.0, 254.0, 8.0, 331.0, 13.0, 3660.0, 203.0, 245.0, 181.0, 1959.0,Spruce
3394.0, 252.0, 7.0, 503.0, 59.0, 3664.0, 205.0, 245.0, 178.0, 2282.0,Krum
3457.0, 111.0, 21.0, 430.0, 219.0, 3719.0, 251.0, 211.0, 78.0, 3383.0,Krum
3367.0, 152.0, 39.0, 212.0, 138.0, 3838.0, 235.0, 208.0, 64.0, 3262.0,Krum
3242.0, 100.0, 4.0, 552.0, 213.0, 2848.0, 227.0, 234.0, 142.0, 3059.0,Spruce
3101.0, 145.0, 4.0, 0.0, 0.0, 677.0, 225.0, 239.0, 149.0, 1889.0,Spruce
3075.0, 355.0, 10.0, 361.0, 61.0, 1624.0, 203.0, 222.0, 157.0, 1063.0,Lodgepole
3129.0, 163.0, 10.0, 750.0, 92.0, 1756.0, 230.0, 243.0, 145.0, 703.0,Lodgepole
3331.0, 260.0, 10.0, 295.0, 15.0, 3690.0, 196.0, 246.0, 188.0, 1945.0,Spruce
3440.0, 105.0, 26.0, 390.0, 202.0, 3759.0, 253.0, 198.0, 56.0, 3395.0,Krum
